id,artist_names,track_name,source,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,loudness,tempo,duration_ms,weeks_on_chart,streams
3ibRxEv4KkcU9e259eyNJA,"Major Lazer, Anitta, Pabllo Vittar",Sua Cara (feat. Anitta & Pabllo Vittar),Third Pardee Records,A,Minor,4 beats,0.789,0.767,0.0715,0.00812,0.000348,0.101,0.637,-4.612,99.957,167311,11,41940812
3id2EVGKc3eFAMn9nFnB0r,Lukas Graham,Love Someone,Warner Records,A,Minor,4 beats,0.538,0.409,0.0505,0.172,0.0,0.11,0.265,-6.581,171.838,205440,36,207042961
3ioJs8DQw527GmqJIp5gZG,Jack Harlow,Nail Tech,Generation Now/Atlantic,C#/Db,Major,4 beats,0.677,0.557,0.0694,0.00508,8.36e-06,0.0984,0.1,-8.409,150.127,206385,12,7040491
3iq9nhbI8fcnNamxMft1uv,Camila Cabello,Real Friends,Syco Music/Epic,D#/Eb,Major,4 beats,0.726,0.304,0.131,0.839,0.0,0.0853,0.813,-8.677,91.97,214387,11,36864132
3itgPtXSu4I9mr2QD6yrzP,"Zach Bryan, Sierra Ferrell",Holy Roller (feat. Sierra Ferrell),Warner Records,E,Major,4 beats,0.415,0.404,0.0393,0.678,1.95e-05,0.28,0.425,-9.331,81.202,216027,1,7798822
3iw6V4LH7yPj1ESORX9RIN,"Nathan Evans, 220 KID",Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Polydor Records,C,Minor,4 beats,0.722,0.893,0.0475,0.0441,0.000937,0.0673,0.439,-3.255,119.932,116750,19,171450449
3j1453KrdHjw7y4gnBj7nF,Geolier,"I P’ ME, TU P’ TE",Warner Music,A,Minor,4 beats,0.639,0.767,0.215,0.115,0.0,0.0689,0.469,-5.988,118.055,187881,2,25442203
3j84U36KvLeXNDPv4t5pI8,"Mustard, Migos",Pure Water (with Migos),10 Summers Records/Interscope Records,C,Major,4 beats,0.682,0.559,0.127,0.174,0.0,0.344,0.137,-5.545,202.015,192471,33,51879701
3jT2LKH0RSbQ8jIUNFzXm5,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",PTSD,Machine Entertainment Group - G Herbo,C#/Db,Minor,4 beats,0.883,0.808,0.183,0.0317,0.0,0.207,0.805,-3.158,119.012,232065,9,45657385
3jbAzLVcHiI5hYSkcKe1Ty,"Martin Garrix, G-Eazy, Sasha Alex Sloan",Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),Epic Amsterdam,A,Minor,4 beats,0.647,0.642,0.0743,0.262,0.0,0.134,0.48,-7.306,90.045,164167,1,5490586
3jbT1Y5MoPwEIpZndDDwVq,"Tainy, Anuel AA, Ozuna",Adicto (with Anuel AA & Ozuna),NEON16/Interscope Records,A#/Bb,Minor,4 beats,0.734,0.836,0.0735,0.017,1.64e-05,0.179,0.623,-4.803,80.002,270741,30,291103173
3jipFRgLyKK0oJoG1pKicx,Drake,Jaded,Cash Money/Drake LP6,C,Major,4 beats,0.766,0.272,0.041,0.0366,0.0,0.175,0.037,-5.696,116.036,262453,3,25013891
3jjBPF4NDMCU51psU8JPpR,"Ariana Grande, Doja Cat, Megan Thee Stallion","34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",Republic Records,C,Major,4 beats,0.88,0.662,0.304,0.205,0.0,0.227,0.726,-5.766,109.988,182438,4,35224702
3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,G#/Ab,Major,4 beats,0.676,0.771,0.0483,0.0237,7e-06,0.102,0.569,-3.675,99.048,207133,108,990236663
3jlxX3VXPiY3lvBBbppQD3,The Kid LAROI,TELL ME WHY,Columbia,F#/Gb,Minor,4 beats,0.6,0.723,0.158,0.109,0.0,0.167,0.463,-4.928,149.881,195268,1,5056986
3jq1RpStaB1YGyN3rRZGca,XXXTENTACION,Sauce!,Members Only / EMPIRE,D#/Eb,Minor,4 beats,0.68,0.313,0.0347,0.582,0.0,0.19,0.405,-13.672,135.034,144724,2,12091872
3js3wKPw8VxBWtcXtwyUnA,Sfera Ebbasta,Rockstar,Universal Music Italia srL.,A,Major,4 beats,0.798,0.627,0.111,0.263,0.0,0.211,0.762,-6.234,149.989,195947,1,4984823
3jzbpOzoYa22FvzBkNkLvC,Taylor Swift,Bigger Than The Whole Sky,Taylor Swift,F#/Gb,Major,4 beats,0.395,0.226,0.0518,0.829,0.00322,0.115,0.0656,-12.511,165.523,218503,4,47034413
3k0YJnqMKRZb8swo86vCkq,mgk,drunk face,Bad Boy/Interscope Records,G,Minor,4 beats,0.691,0.77,0.0367,0.0282,0.0,0.497,0.344,-4.578,90.024,143901,1,4834258
3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,D#/Eb,Minor,4 beats,0.647,0.686,0.0413,0.08,1.34e-06,0.528,0.268,-5.745,79.928,258299,70,1182016397
3k4CoiIQXiNBrwrmbBMDxj,Beyoncé,ALL UP IN YOUR MIND,Parkwood Entertainment/Columbia,A,Major,4 beats,0.744,0.577,0.0631,0.0672,3.06e-06,0.178,0.0805,-7.228,135.869,169820,1,6643351
3k6q0O9JnO2GhvD6C8fs20,Jimin,Closer Than This,BIGHIT MUSIC,C,Major,4 beats,0.716,0.54,0.0381,0.389,0.0,0.0692,0.373,-5.951,87.963,223302,3,34347861
3k79jB4aGmMDUQzEwa46Rz,Olivia Rodrigo,vampire,Olivia Rodrigo PS,F,Major,4 beats,0.511,0.532,0.056,0.169,0.0,0.311,0.322,-5.745,137.827,219724,10,315056400
3kCwyvhvVTyehIzYN2I0nF,Drake,Omertà,Republic Records,F#/Gb,Major,4 beats,0.646,0.899,0.298,0.0337,0.0,0.232,0.685,-2.232,164.119,219507,1,7854354
3kGfazcbVvVkuZunzlLgTD,"Sigala, Ella Eyre",Came Here for Love,Ministry of Sound Recordings,F#/Gb,Major,4 beats,0.708,0.868,0.0431,0.0313,0.0,0.122,0.72,-3.287,124.994,202999,17,79780653
3kUq4sBcmxhnOtNysZ9yrp,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,F,Major,4 beats,0.87,0.55,0.0722,0.102,0.0,0.293,0.566,-5.537,95.019,156400,3,20867940
3kW4z2pIj5VY5fLjBrMRL5,Lil Uzi Vert,P2,Generation Now/Atlantic,B,Minor,4 beats,0.775,0.72,0.193,0.0236,0.0,0.114,0.49,-5.353,155.086,234627,15,113211830
3ke6it1vTmHtz2ApcIVUz5,"Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39",DALE PLAY Records,C#/Db,Major,4 beats,0.83,0.748,0.162,0.354,0.0,0.0992,0.523,-5.362,133.028,177443,3,19349980
3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,El Gordo Trae El Mando,STREET MOB,G,Minor,3 beats,0.736,0.8,0.0525,0.179,0.0,0.0498,0.961,-5.38,140.253,112087,25,292441745
3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,KICK BACK,Sony Music Labels Inc.,C#/Db,Major,4 beats,0.577,0.941,0.105,0.00207,3.36e-06,0.0891,0.292,-5.17,101.921,193495,11,91047386
3kml9ZdpT7UYk1ugkjqOzt,"Daddy Yankee, Anuel AA, Kendo Kaponi",Don Don,El Cartel Records,F,Minor,4 beats,0.838,0.819,0.211,0.285,6.3e-05,0.224,0.656,-4.681,105.027,275893,10,60061228
3ko9jEHNt4O5fjKN65ULJp,Ariana Grande,shut up,Republic Records,C,Major,4 beats,0.499,0.462,0.0312,0.801,0.0,0.0946,0.599,-5.308,127.698,157710,2,18251360
3krZxyBsWEHfEfJegYaWTd,"H.E.R., Chris Brown",Come Through (feat. Chris Brown),MBK Entertainment/RCA Records,F,Minor,5 beats,0.615,0.422,0.0504,0.604,0.0,0.112,0.185,-8.019,135.859,214094,1,5531998
3ktTWpYdXrYApH54cBo4Ap,"Matuê, Rich The Kid",Conexões de Máfia (feat. Rich The Kid),Sony Music Entertainment,F#/Gb,Minor,4 beats,0.771,0.577,0.0461,0.393,0.0,0.256,0.691,-6.944,116.96,221538,4,36036913
3kwgqoBqTwoAH4nT29TYrq,Maroon 5,Nobody's Love,Interscope Records*,C#/Db,Major,4 beats,0.486,0.567,0.0379,0.31,0.0,0.0949,0.154,-6.456,93.68,211254,8,55146187
3kx21xR6IboC9HVdajgBoc,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,G,Minor,3 beats,0.778,0.864,0.0907,0.0898,0.0,0.0901,0.961,-4.61,130.17,156501,26,82072934
3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,Glassnote Entertainment Group LLC,C#/Db,Major,4 beats,0.745,0.356,0.0941,0.172,0.00943,0.123,0.607,-10.425,160.033,326933,71,412250183
3l6LBCOL9nPsSY29TUY2VE,"Halsey, SUGA",Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Capitol Records,A,Minor,4 beats,0.431,0.736,0.0755,0.00942,3.19e-05,0.185,0.139,-8.282,83.627,180934,2,20506447
3l9YiADzNmEvBfZVPEF49F,Mora,CALENTÓN,Rimas Entertainment LLC,B,Minor,4 beats,0.455,0.592,0.227,0.45,1.03e-06,0.116,0.512,-7.069,134.025,202968,1,6741876
3lCbsHaN1wCxyDzcNN2x4N,"Migrantes, Alico",Si Me Tomo Una Cerveza,LEB Records,C#/Db,Minor,4 beats,0.721,0.612,0.0563,0.186,0.0,0.156,0.86,-6.899,85.081,182199,9,52625205
3lay6f81Lhy0qp2Uvp4cNJ,"KSI, Tion Wayne, Swarmz",Houdini (feat. Swarmz & Tion Wayne),BMG Rights Management (US) LLC,A#/Bb,Minor,4 beats,0.572,0.519,0.243,0.000415,2.34e-05,0.129,0.704,-8.054,100.453,169355,1,4914429
3lkYS3iMpWMVpaJ0yJAFrJ,The Jackson 5,I Saw Mommy Kissing Santa Claus,UNI/MOTOWN,D#/Eb,Major,4 beats,0.574,0.603,0.0592,0.356,1.51e-05,0.792,0.653,-11.652,129.204,181200,7,37842862
3ll9PUsB2KIliRoyGEUwFz,Jack Black,Peaches,Back Lot Music,A#/Bb,Minor,4 beats,0.71,0.312,0.0475,0.79,0.0,0.1,0.413,-10.9,92.075,95440,1,7180218
3loy88Lp5qoTHhL8GhRfVZ,Norm Ender,Mekanın Sahibi,Independent,G#/Ab,Major,4 beats,0.893,0.63,0.159,0.254,0.0,0.116,0.434,-5.769,123.029,191504,2,10248859
3lyeSiAIdLoZUHhV8psOTI,Future,Feed Me Dope,Epic/300/Atlantic Recording Corporation,G#/Ab,Minor,4 beats,0.853,0.688,0.296,0.0118,0.0,0.151,0.565,-6.509,150.012,166693,1,4592085
3m2aDCqn8eT5ElXDUiboGU,"Lil Yachty, Playboi Carti",Get Dripped (feat. Playboi Carti),Quality Control Music/Motown Records/Capitol Records,G#/Ab,Major,4 beats,0.95,0.489,0.462,0.105,0.0,0.411,0.919,-8.411,130.021,158769,1,5245232
3m660poUr1chesgkkjQM7P,Demi Lovato,Sorry Not Sorry,Island Records,B,Minor,4 beats,0.704,0.633,0.241,0.0214,0.0,0.29,0.863,-6.923,144.021,203760,50,296900050
3mQ6SLdxxaL52Yte7KF2Ks,J Balvin,Morado,UMLE - Latino,B,Minor,4 beats,0.881,0.696,0.0797,0.137,4.13e-05,0.0927,0.781,-3.838,97.002,200667,10,119160602
3mRF0YNsDdFKFnxwg16hSz,Bad Bunny,VUELVE CANDY B,Rimas Entertainment LLC,E,Minor,4 beats,0.785,0.691,0.0904,0.223,1.74e-06,0.154,0.225,-3.119,122.92,266171,1,14184763
3mRcWCyteY2133a7xVMrYw,"Future, The Weeknd",Comin Out Strong (feat. The Weeknd),Epic/Freebandz/A1,C#/Db,Major,5 beats,0.628,0.481,0.475,0.29,0.0,0.118,0.33,-7.775,108.761,254370,4,18945129
3mzbab4H0iZYkHggSEj0UX,Zé Neto & Cristiano,Oi Balde - Ao Vivo,Som Livre,D,Major,4 beats,0.67,0.668,0.0459,0.601,0.0,0.803,0.552,-6.411,107.995,159158,1,7900591
3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,G#/Ab,Major,4 beats,0.509,0.812,0.0537,0.0013,1.99e-05,0.214,0.689,-5.438,159.876,229640,33,500381084
3nNmRE0DxHC6ZaKkrpUumS,"Bad Bunny, Young Miko",FINA,Rimas Entertainment LLC,C#/Db,Major,4 beats,0.847,0.724,0.298,0.0869,1.11e-06,0.118,0.396,-5.41,94.601,216328,6,99315062
3nOz1U41SZZ0N3fuUWr9nb,Emmy Meli,I AM WOMAN,Disruptor Records/Arista Records,A#/Bb,Major,4 beats,0.646,0.471,0.157,0.122,0.0,0.125,0.455,-9.247,170.084,232813,12,95524954
3nS9a01VvXHQriLqJYwRqG,"Gunna, Young Thug",DOLLAZ ON MY HEAD (feat. Young Thug),300 Entertainment,C,Major,4 beats,0.825,0.458,0.0577,0.114,0.0,0.102,0.161,-7.47,145.115,197760,22,119297521
3nY8AqaMNNHHLYV4380ol0,"StarBoi3, Doja Cat",Dick (feat. Doja Cat),Not specified,A,Major,4 beats,0.647,0.608,0.42,0.13,0.0,0.0584,0.474,-6.831,125.994,175238,10,71002182
3nc420PXjTdBV5TN0gCFkS,"Martin Garrix, Khalid",Ocean (feat. Khalid),Epic Amsterdam,C,Minor,4 beats,0.506,0.693,0.0412,0.584,9.58e-05,0.0891,0.221,-7.265,139.912,216420,25,236309833
3ncgNpxLoBQ65ABk4djDyd,"Famous Dex, A$AP Rocky",PICK IT UP (feat. A$AP Rocky),300 Entertainment,C#/Db,Major,4 beats,0.921,0.467,0.119,0.0149,0.000238,0.334,0.287,-8.443,135.995,191252,21,134640526
3ndCsZfq8OVwwkz9mmZvUz,BTS,Stay,BIGHIT MUSIC,F#/Gb,Major,4 beats,0.582,0.693,0.0465,0.114,0.0,0.13,0.341,-5.048,125.904,204800,2,21601615
3nhGk6VnrDHy67pXvMhdPa,Sam Ryder,SPACE MAN,Parlophone UK,B,Major,4 beats,0.467,0.828,0.0489,0.181,0.0,0.102,0.334,-2.22,79.978,217320,1,5867579
3nkW3TPQjBip1lER4h78NX,mgk,papercuts,Bad Boy/Interscope Records,B,Major,4 beats,0.528,0.627,0.0373,0.0107,0.0,0.529,0.295,-3.719,139.988,180371,1,5843650
3npzogdOEiVsieXmmhBepL,Maren Morris,The Bones,Columbia Nashville,B,Minor,4 beats,0.612,0.57,0.0347,0.279,0.0,0.0963,0.335,-6.642,77.004,197293,5,28022954
3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,D,Major,4 beats,0.714,0.472,0.0864,0.013,4.51e-06,0.266,0.238,-7.375,131.121,156943,18,735600621
3nsfB1vus2qaloUdcBZvDu,Taylor Swift,All Too Well (Taylor's Version),Taylor Swift,C,Major,4 beats,0.44,0.528,0.0317,0.0171,0.00203,0.234,0.132,-7.809,185.972,329160,3,35182124
3o1CUVeHIid49sabk6A6Nf,"Kygo, Avicii, Sandro Cavazza",Forever Yours - Avicii Tribute,Universal Music AB,A#/Bb,Major,4 beats,0.529,0.612,0.052,0.253,0.0,0.246,0.434,-8.794,119.272,193847,4,26522830
3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,"Republic Records/Moon Projects, LLC.",G#/Ab,Minor,4 beats,0.742,0.527,0.0769,0.327,0.0,0.25,0.638,-6.892,84.974,169238,14,97874159
3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,Lean Wit Me,Juice WRLD Mixtape / ISR P&D,C#/Db,Major,4 beats,0.665,0.651,0.156,0.0414,0.0,0.0896,0.237,-5.515,163.935,175755,19,12524835
3oGVx9RBmiYGv5ZCecWLkx,Taylor Swift,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,G,Major,4 beats,0.611,0.552,0.031,0.256,0.0,0.134,0.41,-5.828,116.012,263533,1,9225926
3oHkMCVJyOcjg5FhfLc2Rq,"A$AP Rocky, Moby, T.I., Kid Cudi","A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Worldwide/Polo Grounds Music/RCA Records,F,Minor,4 beats,0.428,0.754,0.179,0.3,0.0,0.136,0.394,-6.416,125.948,315773,1,6099486
3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,C#/Db,Major,4 beats,0.681,0.792,0.0587,0.334,2.05e-06,0.295,0.4,-4.795,98.09,160536,9,85210921
3oRW9ZGPRbLRMneQ5lwflt,Stephanie Beatriz,Waiting On A Miracle,Walt Disney Records,C#/Db,Minor,3 beats,0.48,0.554,0.069,0.171,0.0,0.131,0.267,-8.145,190.066,161840,3,17011807
3oZ6dlSfCE9gZ55MGPJctc,Morgan Wallen,’98 Braves,Big Loud Records / Mercury Records / Republic Records,D,Major,4 beats,0.488,0.67,0.0268,0.0969,0.00022,0.257,0.484,-5.759,142.139,178704,1,8184311
3oZZfVvLJuDYc4Vn3A63Fw,Drake,Polar Opposites,OVO/Republic,F,Minor,4 beats,0.44,0.274,0.0809,0.0924,3.37e-06,0.128,0.343,-14.464,76.513,257180,1,9339576
3obgSF06ki98lYNLNq5vCB,"Juice WRLD, Lil Uzi Vert",Wasted (feat. Lil Uzi Vert),Juice WRLD Mixtape / ISR P&D,C,Major,4 beats,0.742,0.579,0.202,0.0381,0.0,0.0952,0.502,-5.024,144.994,258475,14,79812281
3oh6SCCeLuXhFpEyepla6G,Blueface,Thotiana,Fifth Amendment Entertainment/eOne Music,A#/Bb,Minor,4 beats,0.906,0.382,0.269,0.18,0.0,0.113,0.391,-12.89,104.025,129264,16,146731807
3ojTJaonfkL96iIWa47SU3,Chris Brown,Questions,RCA Records Label,A#/Bb,Minor,4 beats,0.614,0.598,0.0561,0.00543,0.0,0.1,0.565,-6.335,105.803,129478,17,37488347
3onYsG7nB3FwEVHYYWCrIM,Kanye West,No Child Left Behind,Rock The World/IDJ/Kanye LP7,C#/Db,Minor,3 beats,0.161,0.327,0.0341,0.00632,0.792,0.138,0.0815,-8.059,135.382,178061,2,20754175
3op7HNwLli54MBjFGzIlZO,BTS,Louder than bombs,BIGHIT MUSIC,C,Minor,4 beats,0.643,0.667,0.152,0.0433,0.0,0.0904,0.485,-6.993,145.999,217404,1,10016907
3orEOtd8CPL8GFlpRpKuoE,The Weeknd,Faith,Republic Records,C,Minor,4 beats,0.375,0.605,0.0729,0.612,0.0448,0.147,0.128,-7.268,175.946,283227,2,19903615
3p6hnejEQYXkiTO1lAzVc0,BTS,Euphoria,BIGHIT MUSIC,D,Major,4 beats,0.637,0.799,0.0338,0.394,0.0,0.0921,0.562,-4.519,104.995,228615,1,5032951
3p7XQpdt8Dr6oMXSvRZ9bg,Ed Sheeran,Eyes Closed,Atlantic Records UK,B,Minor,4 beats,0.793,0.52,0.0696,0.246,0.0,0.0878,0.309,-7.457,107.014,194926,16,102541759
3pCt2wRdBDa2kCisIdHWgF,Pamungkas,To the Bone,Mas Pam Records,G,Minor,4 beats,0.668,0.727,0.027,0.514,1.9e-05,0.1,0.939,-6.55,139.991,344571,1,5052557
3pHkh7d0lzM2AldUtz2x37,Taylor Swift,The Archer,Taylor Swift,C,Major,4 beats,0.292,0.574,0.0401,0.12,0.00569,0.0663,0.166,-9.375,124.344,211240,6,18810922
3pI3nzi2Y0Iyj1nATDOeQV,Post Malone,Mourning,Mercury Records/Republic Records,A,Major,4 beats,0.549,0.636,0.0387,0.0968,0.0,0.279,0.266,-4.636,74.142,147819,2,9176999
3pIigjAWkzwAonXpJ1fmSF,The Chainsmokers,Everybody Hates Me,Disruptor Records/Columbia,B,Minor,4 beats,0.471,0.755,0.0455,0.00836,0.0,0.368,0.512,-6.612,154.801,224027,5,32756800
3pJa2fy3VW7Uxrzzz0k1A7,Bonez MC,Angeklagt,187 Strassenbande,C#/Db,Minor,4 beats,0.658,0.623,0.0912,0.171,0.00528,0.114,0.305,-9.154,182.011,168991,1,7217633
3pTScODwk9tggZzmuH6xDY,"Young Thug, Lil Uzi Vert",What's the Move (feat. Lil Uzi Vert),300 Entertainment/Atl,G,Major,4 beats,0.961,0.438,0.31,0.0431,0.0,0.139,0.412,-7.877,124.018,251080,1,4420722
3pUa0ZxdSeaJXm0EIydD3F,Taylor Swift,"Would've, Could've, Should've",Taylor Swift,C,Major,4 beats,0.488,0.832,0.114,0.424,0.00288,0.139,0.554,-6.508,157.984,260362,5,62581174
3pWcj8hxj3fsb9TDAcMpEl,"The Chainsmokers, Drew Love",Somebody,Disruptor Records/Columbia,A#/Bb,Minor,4 beats,0.532,0.616,0.0328,0.186,0.0,0.0928,0.292,-7.074,101.883,223147,15,97856504
3pZO6GoVPeSYDxxsH6vCdj,"Dreamville, J. Cole, Young Nudy",Sunset (with J. Cole feat. Young Nudy),Dreamville/Interscope Records,C#/Db,Major,4 beats,0.924,0.385,0.185,0.187,0.0,0.132,0.39,-7.049,129.976,178373,1,4581012
3pdQTWpq09XCBosbTtYIiZ,Bing Crosby,Winter Wonderland - Remastered,Geffen,D#/Eb,Major,4 beats,0.589,0.232,0.0579,0.835,0.0,0.108,0.53,-13.633,126.626,142480,5,17235741
3pm4XtcsRIFFtH2UErk62R,"Yandel, Bad Bunny",CANCIÓN CON YANDEL,Rimas Entertainment LLC,A,Major,4 beats,0.75,0.741,0.402,0.447,0.0,0.121,0.495,-4.43,79.968,209180,3,21196673
3pv7Q5v2dpdefwdWIvE7yH,Taylor Swift,Shake It Off (Taylor's Version),Taylor Swift,G,Major,4 beats,0.632,0.807,0.0738,0.0103,1.27e-05,0.29,0.921,-5.676,160.055,219209,2,30620722
3pzjHKrQSvXGHQ98dx18HI,Justin Bieber,What Do You Mean?,RBMG/Def Jam,F,Minor,4 beats,0.845,0.567,0.0956,0.59,0.00142,0.0811,0.793,-8.118,125.02,205680,7,21874124
3qCeq0rWK67SoBDgFd2sId,José Feliciano,Feliz Navidad,RCA Records Label,D,Major,4 beats,0.514,0.818,0.0451,0.406,1.93e-06,0.299,0.967,-9.642,148.733,182307,34,381181392
3qKCDFZp192KBEEtFj7fDa,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Travis Scott",CLOSE (feat. Travis Scott) - From SR3MM,Mike WiLL Made-It,C,Major,4 beats,0.691,0.736,0.0321,0.104,0.0,0.111,0.0395,-4.993,140.034,193510,1,4428903
3qM0vBxIe4VUbK0Z0smuVP,"Jhayco, Anuel AA, J Balvin",Medusa,N&E Entertainment LLC,C,Major,4 beats,0.886,0.604,0.208,0.194,3.15e-06,0.107,0.383,-7.293,98.023,305333,8,51328932
3qN5qMTKyEEmiTZD38BNTT,Drake,I'm Upset,Cash Money/Drake LP6,B,Minor,4 beats,0.899,0.586,0.343,0.279,0.0,0.0836,0.492,-7.866,150.002,214467,17,54773468
3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,F,Minor,3 beats,0.668,0.758,0.0332,0.483,1.89e-05,0.0837,0.834,-5.176,147.989,165671,46,848716967
3qXZqXGniqNt3PK2CBSZgM,"Eladio Carrion, Myke Towers",Si La Calle Llama - Remix,Rimas Entertainment LLC,A#/Bb,Minor,3 beats,0.469,0.639,0.32,0.564,0.0,0.11,0.534,-5.381,172.37,240000,3,28075943
3qXsX3mYSsD1DmAvc3PE3N,Luke Combs,Love You Anyway,River House Artists/Columbia Nashville,E,Major,4 beats,0.532,0.489,0.0311,0.149,0.0,0.237,0.32,-7.419,139.807,229627,1,8684244
3qgPpwtuRu5oP8EtFSj8HE,The Kid LAROI,SO DONE,Columbia,A,Major,4 beats,0.719,0.598,0.077,0.232,0.0,0.115,0.303,-6.254,142.592,126521,12,90254738
3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,D,Major,4 beats,0.689,0.454,0.0584,0.0351,0.00259,0.0707,0.912,-7.643,159.982,159246,4,129377796
3qk4wRMDlaeagZGjSYbsOV,"G-Eazy, Charlie Puth",Sober,BPG/RVG/RCA Records,F#/Gb,Minor,4 beats,0.558,0.766,0.231,0.263,0.0,0.32,0.182,-5.953,96.281,203960,5,23639168
3qmvK8QARSPkFTuKeIXSbs,Linkin Park,Bleed It Out,Warner Records,E,Major,4 beats,0.542,0.932,0.05,0.0747,0.0,0.613,0.698,-4.896,140.135,164760,1,4181519
3qnoOm4fwZPBS116f5hpgF,Kanye West,All Mine,"Getting Out Our Dreams, Inc./Def Jam Recordings",B,Minor,4 beats,0.925,0.308,0.338,0.125,0.0,0.0933,0.265,-6.562,122.099,145507,11,121282862
3qoftcUZaUOncvIYjFSPdE,Taylor Swift,Bejeweled,Taylor Swift,G,Major,4 beats,0.696,0.559,0.0693,0.0618,5.58e-05,0.0887,0.433,-9.19,163.999,194166,8,148180114
3r1cV21xPMkgCmxk8VqWOB,Capital Bra,Cherry Lady,Bra Musik,A,Minor,4 beats,0.838,0.549,0.0755,0.877,0.000964,0.115,0.654,-7.145,114.445,135597,4,29470444
3r8RuvgbX9s7ammBn07D3W,NewJeans,Ditto,ADOR,F#/Gb,Minor,4 beats,0.814,0.641,0.111,0.027,0.0,0.0993,0.183,-5.957,133.854,185507,24,332840904
3r9FFjLrAIQjoR8pSHVPC9,BTS,Outro : Ego,BIGHIT MUSIC,C,Major,4 beats,0.808,0.903,0.0958,0.0121,0.000233,0.0993,0.473,-3.106,116.988,196199,1,6857808
3rFF7kSm5qBOOPs6ljFgPp,"J. Cole, kiLL edward",The Cut Off (feat. kiLL edward),J. Cole P&D,C#/Db,Major,4 beats,0.734,0.543,0.4,0.186,0.0,0.372,0.336,-7.979,78.168,237295,2,18910410
3rOSwuTsUlJp0Pu0MkN8r8,Future,Mask Off,Epic/Freebandz/A1,D,Major,4 beats,0.833,0.434,0.431,0.0102,0.0219,0.165,0.281,-8.795,150.062,204600,37,487461780
3rPAD722s5FFNnwjC91t7Z,Anuel AA,Quiere Beber,"2018 Real Hasta La Muerte, Inc.",G#/Ab,Major,4 beats,0.773,0.57,0.113,0.372,0.00524,0.108,0.772,-3.482,95.038,187125,17,121332715
3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,F,Minor,4 beats,0.599,0.914,0.0629,0.5,0.0,0.694,0.831,-2.415,168.008,182977,2,10001111
3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,F#/Gb,Minor,1,0.75,0.733,0.0319,0.256,0.0,0.114,0.844,-3.18,111.018,131872,26,908047572
3rV5y8rcQrwRt9fWGLmjOQ,Bo Burnham,All Eyes On Me,Bo Burnham,F#/Gb,Major,4 beats,0.352,0.424,0.0394,0.733,2.3e-05,0.0664,0.141,-10.131,127.047,302951,2,11073171
3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,C,Major,4 beats,0.643,0.363,0.0767,0.69,5.17e-05,0.115,0.23,-11.738,139.865,174783,22,307940894
3rb0tMq42WfggucPm0HHkA,"MEDUZA, James Carter, Elley Duhé, FAST BOY",Bad Memories (feat. Elley Duhé & FAST BOY),Universal-Island Records Ltd.,F,Minor,3 beats,0.607,0.767,0.0474,0.118,0.0,0.122,0.662,-6.069,123.998,148629,2,13244341
3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,D#/Eb,Minor,4 beats,0.78,0.719,0.0506,0.302,0.000196,0.0931,0.336,-3.613,127.962,199604,62,242863907
3rgjBiAMVGnxmsTDmUy8vb,"Farruko, Bad Bunny, Rvssian",Krippy Kush,Sony Music Latin,A,Major,4 beats,0.708,0.56,0.129,0.0668,0.0,0.111,0.411,-7.132,163.043,230520,5,29288131
